DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK,DKK
2017-02-07,1.0681,1.25115,0.008897984606486631,0.7625,0.7301,0.7585239124663405,1.0023555355084448,0.12018075185078357,0.11266843931677858,0.14371739411620987
2017-02-08,1.06985,1.25395,0.008933756197793363,0.7646,0.7266,0.7608034083992696,1.005378776454029,0.12024650533593867,0.11317338162064282,0.14391181084231583
2017-02-09,1.0656,1.24965,0.008829632245816963,0.76245,0.71875,0.7607455306200076,0.9982530571499876,0.11996952773995405,0.11229015776767166,0.14334040479330315
2017-02-10,1.0641,1.24915,0.008832751843836946,0.7676,0.71995,0.7644383289378129,0.9975062344139651,0.11953929555493131,0.11207935218134439,0.14308608058608058
2017-02-13,1.05985,1.25275,0.008791595234955383,0.76395,0.7177,0.7649938800489596,0.9942828734775044,0.11918240867647936,0.11184431271669834,0.14252323128669972
2017-02-14,1.05775,1.24695,0.00875196919306844,0.7664,0.7168,0.7646721468170522,0.9939369843951894,0.11906321065853863,0.11197455938010883,0.14223537109208317
2017-02-15,1.0601,1.24595,0.008759251959882626,0.771,0.7223,0.7645844483523204,0.9947279419078882,0.1199184554502938,0.11211139388096011,0.14259029530450157
2017-02-16,1.0674,1.24905,0.00883119176932927,0.76945,0.721,0.765081672468536,1.0029084344599337,0.12067238653778857,0.11286172181842806,0.14357089530810313
2017-02-17,1.0614,1.24145,0.008859357696566999,0.76715,0.7195,0.7634170547370028,0.9972575417601596,0.11993139923963492,0.11222714774704,0.14270933675835742
2017-02-20,1.06135,1.2461,0.008841732979664015,0.7689,0.7191,0.7630384189843958,0.997207818109294,0.11994434582353788,0.11191879172472453,0.1427857499821518
2017-02-21,1.0537,1.24735,0.00879623521132955,0.7675,0.7163,0.7609770945894528,0.990442232456792,0.11960864052819176,0.11140695847862657,0.14175951915171103
2017-02-22,1.0556,1.2451,0.008826514850611237,0.7703,0.719,0.7596475235490732,0.9897070467141726,0.11952286472402171,0.11141068205619556,0.14205957978776299
2017-02-23,1.05815,1.2555,0.008881389049247302,0.77155,0.72295,0.7630675314765357,0.9937888198757763,0.11992996090283274,0.11120625423973844,0.1423730744041687
2017-02-24,1.0563,1.24675,0.008913450396648542,0.7674,0.7204,0.7638835841417768,0.9924573243350535,0.11938872970391595,0.11062558769843464,0.14205049895237756
2017-02-27,1.05875,1.2444,0.008872720819839404,0.76735,0.7192,0.7586102260658474,0.9911785112498762,0.11947288562860657,0.1103381312030718,0.14243188195245624
2017-02-28,1.0577,1.23805,0.008866820358219542,0.7658,0.7192,0.7518514341566107,0.9942334460131238,0.11912703707233395,0.11065986477364526,0.14227382019434603
